,Annee2,Universite1,Universite2,Nom,Lat1,Long1,Lat2,Long2
4158,2015,Paris 10,Paris 9,1,48.90245,2.21238,48.85464,2.33785
4159,2015,Paris 10,Strasbourg,1,48.90245,2.21238,48.57872,7.76465
4160,2015,Paris 10,Toulouse 2,1,48.90245,2.21238,43.57954,1.40235
4161,2015,Paris 10,Versailles-St Quentin en Yvelines,1,48.90245,2.21238,48.79959,2.14159
4162,2015,Paris 11,Angers,2,48.70997,2.1531,47.478,-0.548273
4163,2015,Paris 11,Bordeaux,1,48.70997,2.1531,44.809966,-0.596578
4164,2015,Paris 11,Bordeaux 3,1,48.70997,2.1531,44.8015,-0.615058
4165,2015,Paris 11,Clermont-Ferrand 2,1,48.70997,2.1531,45.77056,3.08791
4166,2015,Paris 11,"Lyon, Ecole normale superieure",2,48.70997,2.1531,45.7337,4.83376
4167,2015,Paris 11,Montpellier,3,48.70997,2.1531,43.61583,3.87203
4168,2015,Paris 11,"Palaiseau, Ecole polytechnique",1,48.70997,2.1531,48.71317,2.21022
4169,2015,Paris 11,Paris 6,2,48.70997,2.1531,48.851304,2.340246
4170,2015,Paris 11,Paris 8,1,48.70997,2.1531,48.946,2.36213
4171,2015,Paris 11,Paris Est,1,48.70997,2.1531,48.83915,2.58747
4172,2015,Paris 11,"Paris, Ecole normale superieure",1,48.70997,2.1531,48.85464,2.33785
4173,2015,Paris 11,Rouen,1,48.70997,2.1531,49.4583,1.06895
4174,2015,Paris 11,Versailles-St Quentin en Yvelines,1,48.70997,2.1531,48.79959,2.14159
4175,2015,Paris 12,Paris 10,1,48.78852,2.4437,48.90245,2.21238
4176,2015,Paris 12,Paris 11,1,48.78852,2.4437,48.70997,2.1531
4177,2015,Paris 13,Bordeaux 3,1,48.95793,2.34071,44.8015,-0.615058
4178,2015,Paris 13,Paris 11,2,48.95793,2.34071,48.70997,2.1531
4179,2015,Paris 13,Paris 8,1,48.95793,2.34071,48.946,2.36213
4180,2015,Paris 13,Rennes 1,1,48.95793,2.34071,48.11585,-1.67298
4181,2015,Paris 2,Clermont-Ferrand 1,1,48.8468,2.34488,45.77056,3.08791
4182,2015,Paris 2,Montpellier,1,48.8468,2.34488,43.61583,3.87203
4183,2015,Paris 2,Rennes 1,1,48.8468,2.34488,48.11585,-1.67298
4184,2015,Paris 2,Strasbourg,1,48.8468,2.34488,48.57872,7.76465
4185,2015,Paris 3,Paris 10,1,48.8489,2.34313,48.90245,2.21238
4186,2015,Paris 3,"Paris, Institut d'etudes politiques",1,48.8489,2.34313,48.85412,2.32842
4187,2015,Paris 3,Rennes 2,1,48.8489,2.34313,48.12064,-1.70333
4188,2015,Paris 3,Saint-Etienne,1,48.8489,2.34313,45.42472,4.39264
4189,2015,Paris 3,Toulouse 2,1,48.8489,2.34313,43.57954,1.40235
4190,2015,Paris 4,Amiens,1,48.851304,2.340246,49.87584,2.26446
4191,2015,Paris 4,Angers,1,48.851304,2.340246,47.478,-0.548273
4192,2015,Paris 4,Artois,1,48.851304,2.340246,50.2847,2.79112
4193,2015,Paris 4,Besancon,1,48.851304,2.340246,47.2408,6.02265
4194,2015,Paris 4,Brest,2,48.851304,2.340246,48.39803,-4.5077
4195,2015,Paris 4,Limoges,1,48.851304,2.340246,45.8263,1.25917
4196,2015,Paris 4,Montpellier 3,2,48.851304,2.340246,43.63279,3.86924
4197,2015,Paris 4,Paris 10,1,48.851304,2.340246,48.90245,2.21238
4198,2015,Paris 4,Paris 9,1,48.851304,2.340246,48.85464,2.33785
4199,2015,Paris 4,"Paris, Ecole normale superieure",1,48.851304,2.340246,48.85464,2.33785
4200,2015,Paris 4,Pau,1,48.851304,2.340246,43.31372,-0.36509
4201,2015,Paris 4,Strasbourg,1,48.851304,2.340246,48.57872,7.76465
4202,2015,Paris 4,Tours,2,48.851304,2.340246,47.38376,0.67367
4203,2015,Paris 5,Aix-Marseille,1,48.851906,2.340105,43.2935,5.35781
4204,2015,Paris 5,Bordeaux,1,48.851906,2.340105,44.809966,-0.596578
4205,2015,Paris 5,Dijon,1,48.851906,2.340105,47.31274,5.06637
4206,2015,Paris 5,Lyon 2,1,48.851906,2.340105,45.7492,4.83714
4207,2015,Paris 5,Montpellier,1,48.851906,2.340105,43.61583,3.87203
4208,2015,Paris 5,Nantes,1,48.851906,2.340105,47.2097,-1.55587
4209,2015,Paris 5,Paris 1,1,48.851906,2.340105,48.8468,2.34488
4210,2015,Paris 5,Paris 6,1,48.851906,2.340105,48.851304,2.340246
4211,2015,Paris 5,Rennes 1,1,48.851906,2.340105,48.11585,-1.67298
4212,2015,Paris 5,"Toulouse, INSA",1,48.851906,2.340105,43.56287,1.46597
4213,2015,Paris 6,Bordeaux,2,48.851304,2.340246,44.809966,-0.596578
4214,2015,Paris 6,Brest,1,48.851304,2.340246,48.39803,-4.5077
4215,2015,Paris 6,Dijon,1,48.851304,2.340246,47.31274,5.06637
4216,2015,Paris 6,Lyon 1,3,48.851304,2.340246,45.77962,4.86518
4217,2015,Paris 6,"Lyon, Ecole normale superieure",1,48.851304,2.340246,45.7337,4.83376
4218,2015,Paris 6,Montpellier,5,48.851304,2.340246,43.61583,3.87203
4219,2015,Paris 6,Nice,1,48.851304,2.340246,43.71693,7.26664
4220,2015,Paris 6,Orleans,1,48.851304,2.340246,47.85065,1.93397
4221,2015,Paris 6,"Palaiseau, Ecole polytechnique",1,48.851304,2.340246,48.71317,2.21022
4222,2015,Paris 6,Paris 11,4,48.851304,2.340246,48.70997,2.1531
4223,2015,Paris 6,Paris Est,1,48.851304,2.340246,48.83915,2.58747
4224,2015,Paris 6,"Paris, ENMP",1,48.851304,2.340246,48.7132,2.19972
4225,2015,Paris 6,"Paris, Ecole normale superieure",2,48.851304,2.340246,48.85464,2.33785
4226,2015,Paris 6,Rouen,1,48.851304,2.340246,49.4583,1.06895
4227,2015,Paris 6,Toulouse 3,1,48.851304,2.340246,43.56287,1.46597
4228,2015,Paris 6,"Toulouse, ISAE",1,48.851304,2.340246,43.56287,1.46597
4229,2015,Paris 6,Universite Paris-Saclay (ComUE),1,48.851304,2.340246,48.70997,2.1531
4230,2015,Paris 6,Versailles-St Quentin en Yvelines,1,48.851304,2.340246,48.79959,2.14159
4231,2015,Paris 7,Aix-Marseille,1,48.851906,2.340105,43.2935,5.35781
4232,2015,Paris 7,Angers,1,48.851906,2.340105,47.478,-0.548273
4233,2015,Paris 7,Lille 1,1,48.851906,2.340105,50.6314,3.07497
4234,2015,Paris 7,Lyon 1,1,48.851906,2.340105,45.77962,4.86518
4235,2015,Paris 7,Montpellier,1,48.851906,2.340105,43.61583,3.87203
4236,2015,Paris 7,Paris 11,1,48.851906,2.340105,48.70997,2.1531
4237,2015,Paris 7,Paris 6,3,48.851906,2.340105,48.851304,2.340246
4238,2015,Paris 7,Paris Est,1,48.851906,2.340105,48.83915,2.58747
4239,2015,Paris 7,Toulouse 3,1,48.851906,2.340105,43.56287,1.46597
4240,2015,Paris 8,Rouen,1,48.946,2.36213,49.4583,1.06895
4241,2015,Paris 8,"Rouen, INSA",1,48.946,2.36213,49.3852,1.06839
4242,2015,Paris 8,Versailles-St Quentin en Yvelines,1,48.946,2.36213,48.79959,2.14159
4243,2015,Paris 9,"Cergy-Pontoise, Ecole superieure des sciences economiques et commerciales",1,48.85464,2.33785,49.03397,2.078427
4244,2015,Paris 9,Clermont-Ferrand 2,1,48.85464,2.33785,45.77056,3.08791
4245,2015,Paris 9,Nantes,1,48.85464,2.33785,47.2097,-1.55587
4246,2015,Paris 9,Universite de Lorraine,1,48.85464,2.33785,48.6962,6.17634
4247,2015,Paris Est,"Cergy-Pontoise, Ecole superieure des sciences economiques et commerciales",1,48.83915,2.58747,49.03397,2.078427
4248,2015,Paris Est,Montpellier,1,48.83915,2.58747,43.61583,3.87203
4249,2015,"Paris, CNAM",Lyon 2,1,48.867,2.35463,45.7492,4.83714
4250,2015,"Paris, ENMP",Paris 10,1,48.7132,2.19972,48.90245,2.21238
4251,2015,"Paris, ENMP",Troyes,1,48.7132,2.19972,48.2697,4.0725
4252,2015,"Paris, INALCO",Nantes,1,48.8274,2.37608,47.2097,-1.55587
4253,2015,"Paris, Institut d'etudes politiques","Paris, Ecole nationale des chartes",1,48.85412,2.32842,48.85464,2.33785
4254,2015,"Paris, Museum national d'histoire naturelle",Bordeaux,1,48.84202,2.35616,44.809966,-0.596578
4255,2015,Perpignan,Bordeaux,1,42.6844,2.89854,44.809966,-0.596578
4256,2015,Perpignan,Caen,1,42.6844,2.89854,49.18884,-0.36382
4257,2015,Poitiers,Brest,1,46.58596,0.34601,48.39803,-4.5077
4258,2015,Poitiers,Paris 8,1,46.58596,0.34601,48.946,2.36213
4259,2015,Poitiers,Rennes 1,1,46.58596,0.34601,48.11585,-1.67298
4260,2015,Poitiers,Tours,1,46.58596,0.34601,47.38376,0.67367
4261,2015,Rennes 1,Aix-Marseille,1,48.11585,-1.67298,43.2935,5.35781
4262,2015,Rennes 1,Angers,1,48.11585,-1.67298,47.478,-0.548273
4263,2015,Rennes 1,Brest,1,48.11585,-1.67298,48.39803,-4.5077
4264,2015,Rennes 1,Lorient,1,48.11585,-1.67298,47.74618,-3.39072
4265,2015,Rennes 1,Lyon 2,1,48.11585,-1.67298,45.7492,4.83714
4266,2015,Rennes 1,Paris 11,1,48.11585,-1.67298,48.70997,2.1531
4267,2015,Rennes 1,Paris Est,1,48.11585,-1.67298,48.83915,2.58747
4268,2015,Rennes 2,Artois,1,48.12064,-1.70333,50.2847,2.79112
4269,2015,Rouen,Lille 1,1,49.4583,1.06895,50.6314,3.07497
4270,2015,Rouen,Paris 6,1,49.4583,1.06895,48.851304,2.340246
4271,2015,Rouen,Paris 8,1,49.4583,1.06895,48.946,2.36213
4272,2015,Saint-Etienne,Angers,1,45.42472,4.39264,47.478,-0.548273
4273,2015,Saint-Etienne,Lyon 2,1,45.42472,4.39264,45.7492,4.83714
4274,2015,Saint-Etienne,Nantes,1,45.42472,4.39264,47.2097,-1.55587
4275,2015,Strasbourg 1,Strasbourg,1,48.57872,7.76465,48.57872,7.76465
4276,2015,Strasbourg 3,Strasbourg,1,48.57872,7.76465,48.57872,7.76465
4277,2015,Toulon,Brest,1,43.1369,6.01684,48.39803,-4.5077
4278,2015,Toulouse 1,Bordeaux,1,43.60656,1.43712,44.809966,-0.596578
4279,2015,Toulouse 1,Paris 9,1,43.60656,1.43712,48.85464,2.33785
4280,2015,Toulouse 2,Bordeaux 3,1,43.57954,1.40235,44.8015,-0.615058
4281,2015,Toulouse 2,Paris 8,1,43.57954,1.40235,48.946,2.36213
4282,2015,Toulouse 3,Aix-Marseille,1,43.56287,1.46597,43.2935,5.35781
4283,2015,Toulouse 3,Clermont-Ferrand 2,1,43.56287,1.46597,45.77056,3.08791
4284,2015,Toulouse 3,Lyon 2,1,43.56287,1.46597,45.7492,4.83714
4285,2015,Toulouse 3,Montpellier,1,43.56287,1.46597,43.61583,3.87203
4286,2015,Toulouse 3,Nantes,1,43.56287,1.46597,47.2097,-1.55587
4287,2015,Toulouse 3,Paris 11,1,43.56287,1.46597,48.70997,2.1531
4288,2015,Toulouse 3,Strasbourg,1,43.56287,1.46597,48.57872,7.76465
4289,2015,"Toulouse, INPT",Strasbourg,1,43.56287,1.46597,48.57872,7.76465
4290,2015,"Toulouse, INSA",Bordeaux,1,43.56287,1.46597,44.809966,-0.596578
4291,2015,"Toulouse, INSA",Montpellier,1,43.56287,1.46597,43.61583,3.87203
4292,2015,"Toulouse, INSA",Toulouse 3,1,43.56287,1.46597,43.56287,1.46597
4293,2015,Tours,Lille 2,1,47.38376,0.67367,50.6314,3.07497
4294,2015,Tours,Montpellier,1,47.38376,0.67367,43.61583,3.87203
4295,2015,Troyes,Paris 6,1,48.2697,4.0725,48.851304,2.340246
4296,2015,Universite Louis Pasteur (Strasbourg),Lyon 1,1,48.57872,7.76465,45.77962,4.86518
4297,2015,Universite Louis Pasteur (Strasbourg),Nice,1,48.57872,7.76465,43.71693,7.26664
4298,2015,Universite Louis Pasteur (Strasbourg),"Palaiseau, Ecole polytechnique",1,48.57872,7.76465,48.71317,2.21022
4299,2015,Universite Louis Pasteur (Strasbourg),Saint-Etienne,1,48.57872,7.76465,45.42472,4.39264
4300,2015,Universite Louis Pasteur (Strasbourg),Strasbourg,2,48.57872,7.76465,48.57872,7.76465
4301,2015,Universite Paris-Est Creteil Val de Marne (UPEC),Evry-Val d'Essonne,1,48.78852,2.4437,48.62425,2.42738
4302,2015,Universite Pierre Mendes France (Grenoble),Rouen,1,45.19159,5.76726,49.4583,1.06895
4303,2015,Universite Pierre Mendes France (Grenoble),Toulouse 3,1,45.19159,5.76726,43.56287,1.46597
4304,2015,Universite de Marne-la-Vallee,Amiens,1,48.6962,6.17634,49.87584,2.26446
4305,2015,"Vandoeuvre-les-Nancy, INPL",Aix-Marseille,1,48.6962,6.17634,43.2935,5.35781
4306,2015,Versailles-St Quentin en Yvelines,Limoges,1,48.79959,2.14159,45.8263,1.25917
4307,2016,Aix-Marseille,Lyon,1,43.2935,5.35781,48.57872,7.76465
4308,2016,Aix-Marseille,Strasbourg,1,43.2935,5.35781,48.57872,7.76465
4309,2016,Aix-Marseille 1,Aix-Marseille,1,43.2935,5.35781,43.2935,5.35781
4310,2016,Aix-Marseille 1,Artois,1,43.2935,5.35781,50.2847,2.79112
4311,2016,Aix-Marseille 1,"Chasseneuil-du-Poitou, Ecole nationale superieure de mecanique et d'aerotechnique",1,43.2935,5.35781,46.661,0.362013
4312,2016,Aix-Marseille 1,Rennes 1,1,43.2935,5.35781,48.11585,-1.67298
4313,2016,Aix-Marseille 2,Aix-Marseille,2,43.2935,5.35781,43.2935,5.35781
4314,2016,Aix-Marseille 2,Bordeaux,1,43.2935,5.35781,44.809966,-0.596578
4315,2016,Aix-Marseille 2,Montpellier,1,43.2935,5.35781,43.61583,3.87203
4316,2016,Aix-Marseille 2,Nouvelle Caledonie,1,43.2935,5.35781,-22.26356,166.40405
4317,2016,Aix-Marseille 2,Paris 6,1,43.2935,5.35781,48.851304,2.340246
4318,2016,Aix-Marseille 3,Aix-Marseille,1,43.2935,5.35781,43.2935,5.35781
4319,2016,Aix-Marseille 3,Bordeaux,1,43.2935,5.35781,44.809966,-0.596578
4320,2016,Aix-Marseille 3,Mulhouse,1,43.2935,5.35781,47.7323,7.31485
4321,2016,Aix-Marseille 3,Nouvelle Caledonie,1,43.2935,5.35781,-22.26356,166.40405
4322,2016,Amiens,Lille 3,1,49.87584,2.26446,50.6314,3.07497
4323,2016,Besancon,Artois,1,47.2408,6.02265,50.2847,2.79112
4324,2016,Besancon,Bordeaux 3,1,47.2408,6.02265,44.8015,-0.615058
4325,2016,Besancon,Cergy-Pontoise,1,47.2408,6.02265,49.03889,2.07415
4326,2016,Besancon,Paris 4,1,47.2408,6.02265,48.851304,2.340246
4327,2016,Bordeaux 1,Bordeaux,4,44.809966,-0.596578,44.809966,-0.596578
4328,2016,Bordeaux 1,La Rochelle,1,44.809966,-0.596578,46.14774,-1.15504
4329,2016,Bordeaux 1,Lille 1,1,44.809966,-0.596578,50.6314,3.07497
4330,2016,Bordeaux 1,Montpellier,1,44.809966,-0.596578,43.61583,3.87203
4331,2016,Bordeaux 1,Toulouse 1,1,44.809966,-0.596578,43.60656,1.43712
4332,2016,Bordeaux 2,Bordeaux,14,44.809966,-0.596578,44.809966,-0.596578
4333,2016,Bordeaux 2,Montpellier,1,44.809966,-0.596578,43.61583,3.87203
4334,2016,Bordeaux 2,Universite Paris-Saclay (ComUE),1,44.809966,-0.596578,48.70997,2.1531
4335,2016,Bordeaux 3,Pau,1,44.8015,-0.615058,43.31372,-0.36509
4336,2016,Bordeaux 4,Bordeaux,4,44.809966,-0.596578,44.809966,-0.596578
4337,2016,Brest,Lorient,1,48.39803,-4.5077,47.74618,-3.39072
4338,2016,Caen,Bordeaux,1,49.18884,-0.36382,44.809966,-0.596578
4339,2016,Caen,Brest,1,49.18884,-0.36382,48.39803,-4.5077
4340,2016,Caen,Lyon,1,49.18884,-0.36382,48.57872,7.76465
4341,2016,Caen,Orleans,1,49.18884,-0.36382,47.85065,1.93397
4342,2016,Chambery,Lyon,1,45.56676,5.9175,48.57872,7.76465
4343,2016,"Chatenay-Malabry, Ecole centrale de Paris",Universite Paris-Saclay (ComUE),1,48.70997,2.1531,48.70997,2.1531
4344,2016,Clermont-Ferrand 2,Artois,1,45.77056,3.08791,50.2847,2.79112
4345,2016,Clermont-Ferrand 2,Lille 1,1,45.77056,3.08791,50.6314,3.07497
4346,2016,Clermont-Ferrand 2,Lyon,1,45.77056,3.08791,48.57872,7.76465
4347,2016,Clermont-Ferrand 2,Montpellier,1,45.77056,3.08791,43.61583,3.87203
4348,2016,Clermont-Ferrand 2,Universite Paris-Saclay (ComUE),1,45.77056,3.08791,48.70997,2.1531
4349,2016,Compiegne,Cergy-Pontoise,1,49.40024,2.800108,49.03889,2.07415
4350,2016,Compiegne,Paris Est,1,49.40024,2.800108,48.83915,2.58747
4351,2016,Dijon,Clermont-Ferrand 2,1,47.31274,5.06637,45.77056,3.08791
4352,2016,Dijon,Lyon,1,47.31274,5.06637,48.57872,7.76465
4353,2016,Dijon,Montpellier,1,47.31274,5.06637,43.61583,3.87203
4354,2016,Dijon,Orleans,1,47.31274,5.06637,47.85065,1.93397
4355,2016,Dijon,Paris 2,1,47.31274,5.06637,48.8468,2.34488
4356,2016,Dijon,Paris Sciences et Lettres,1,47.31274,5.06637,48.85464,2.33785
4357,2016,Dijon,Toulouse 2,1,47.31274,5.06637,43.57954,1.40235
4358,2016,Ecole nationale des ponts et chaussees (France),Paris Est,1,48.8411,2.58822,48.83915,2.58747
4359,2016,Ecole nationale des ponts et chaussees (France),Paris Sciences et Lettres,1,48.8411,2.58822,48.85464,2.33785
4360,2016,"Ecully, Ecole centrale de Lyon",Lyon,2,45.78299,4.76927,48.57872,7.76465
4361,2016,Evry-Val d'Essonne,"Paris, ENST",1,48.62425,2.42738,48.7132,2.19972
4362,2016,Grenoble 2,Lille 2,1,45.19159,5.76726,50.6314,3.07497
4363,2016,Grenoble 2,Lyon,1,45.19159,5.76726,48.57872,7.76465
4364,2016,Le Havre,Paris 1,1,49.49647,0.12896,48.8468,2.34488
4365,2016,Le Mans,Compiegne,1,48.0148,0.159251,49.40024,2.800108
4366,2016,Lille 1,Lille 3,1,50.6314,3.07497,50.6314,3.07497
4367,2016,Lille 1,Paris 1,1,50.6314,3.07497,48.8468,2.34488
4368,2016,Lille 2,Montpellier,1,50.6314,3.07497,43.61583,3.87203
4369,2016,Lille 2,Universite Paris-Saclay (ComUE),1,50.6314,3.07497,48.70997,2.1531
4370,2016,Lille 3,Artois,1,50.6314,3.07497,50.2847,2.79112
4371,2016,Lille 3,Montpellier,2,50.6314,3.07497,43.61583,3.87203
4372,2016,Limoges,Universite Paris-Saclay (ComUE),1,45.8263,1.25917,48.70997,2.1531
4373,2016,Lorient,Rennes 1,1,47.74618,-3.39072,48.11585,-1.67298
4374,2016,Lyon,"Paris, Institut d'etudes politiques",1,48.57872,7.76465,48.85412,2.32842
4375,2016,Lyon 1,Besancon,1,45.77962,4.86518,47.2408,6.02265
4376,2016,Lyon 1,Clermont-Ferrand 2,1,45.77962,4.86518,45.77056,3.08791
4377,2016,Lyon 1,Lyon,10,45.77962,4.86518,48.57872,7.76465
4378,2016,Lyon 1,Montpellier,1,45.77962,4.86518,43.61583,3.87203
4379,2016,Lyon 1,Paris 6,1,45.77962,4.86518,48.851304,2.340246
4380,2016,Lyon 1,Toulouse 3,1,45.77962,4.86518,43.56287,1.46597
4381,2016,Lyon 2,Lyon,4,45.7492,4.83714,48.57872,7.76465
4382,2016,Lyon 2,Montpellier 3,1,45.7492,4.83714,43.63279,3.86924
4383,2016,Lyon 2,Paris 10,1,45.7492,4.83714,48.90245,2.21238
4384,2016,Lyon 3,Lyon,2,45.747027,4.860547,48.57872,7.76465
4385,2016,"Lyon, Ecole normale superieure (sciences)",Lyon,1,45.7337,4.83376,48.57872,7.76465
4386,2016,"Lyon, INSA",Lyon,1,45.783,4.87798,48.57872,7.76465
4387,2016,"Lyon, INSA",Montpellier,1,45.783,4.87798,43.61583,3.87203
4388,2016,"Lyon, INSA",Pau,1,45.783,4.87798,43.31372,-0.36509
4389,2016,Metz,Brest,1,48.6962,6.17634,48.39803,-4.5077
4390,2016,Metz,Universite de Lorraine,4,48.6962,6.17634,48.6962,6.17634
4391,2016,Montpellier,Lyon,1,43.61583,3.87203,48.57872,7.76465
4392,2016,Montpellier 1,Angers,2,43.61583,3.87203,47.478,-0.548273
4393,2016,Montpellier 1,Bordeaux,1,43.61583,3.87203,44.809966,-0.596578
4394,2016,Montpellier 1,Ecole centrale de Nantes,1,43.61583,3.87203,47.2491,-1.54786
4395,2016,Montpellier 1,Montpellier,11,43.61583,3.87203,43.61583,3.87203
4396,2016,Montpellier 1,Telecom Bretagne,1,43.61583,3.87203,48.7132,2.19972
4397,2016,Montpellier 2,Montpellier,1,43.61583,3.87203,43.61583,3.87203
4398,2016,Montpellier 3,Bordeaux,1,43.63279,3.86924,44.809966,-0.596578
4399,2016,Montpellier 3,Bordeaux 3,1,43.63279,3.86924,44.8015,-0.615058
4400,2016,Montpellier 3,"Paris, CNAM",1,43.63279,3.86924,48.867,2.35463
4401,2016,Nancy 1,Strasbourg,1,48.6962,6.17634,48.57872,7.76465
4402,2016,Nancy 1,Toulouse 3,1,48.6962,6.17634,43.56287,1.46597
4403,2016,Nancy 1,Tours,1,48.6962,6.17634,47.38376,0.67367
4404,2016,Nancy 1,Universite Paris-Saclay (ComUE),1,48.6962,6.17634,48.70997,2.1531
4405,2016,Nancy 1,Universite de Lorraine,1,48.6962,6.17634,48.6962,6.17634
4406,2016,Nancy 2,Amiens,1,48.6962,6.17634,49.87584,2.26446
4407,2016,Nancy 2,Nantes,1,48.6962,6.17634,47.2097,-1.55587
4408,2016,Nantes,Bordeaux,1,47.2097,-1.55587,44.809966,-0.596578
4409,2016,Nantes,"Nantes, Ecole nationale veterinaire",1,47.2097,-1.55587,47.28764,-1.51939
4410,2016,Nantes,Orleans,1,47.2097,-1.55587,47.85065,1.93397
4411,2016,Nantes,Rennes 2,1,47.2097,-1.55587,48.12064,-1.70333
4412,2016,Nice,Aix-Marseille,1,43.71693,7.26664,43.2935,5.35781
4413,2016,Nice,Lyon,1,43.71693,7.26664,48.57872,7.76465
4414,2016,Nice,Paris 6,1,43.71693,7.26664,48.851304,2.340246
4415,2016,"Palaiseau, Ecole polytechnique",Nantes,1,48.71317,2.21022,47.2097,-1.55587
4416,2016,"Palaiseau, Ecole polytechnique",Toulouse 1,1,48.71317,2.21022,43.60656,1.43712
4417,2016,"Palaiseau, Ecole polytechnique",Universite Paris-Saclay (ComUE),3,48.71317,2.21022,48.70997,2.1531
4418,2016,Paris 1,Artois,1,48.8468,2.34488,50.2847,2.79112
4419,2016,Paris 1,Lille 1,1,48.8468,2.34488,50.6314,3.07497
4420,2016,Paris 1,Limoges,1,48.8468,2.34488,45.8263,1.25917
4421,2016,Paris 1,Montpellier,2,48.8468,2.34488,43.61583,3.87203
4422,2016,Paris 1,Paris 10,2,48.8468,2.34488,48.90245,2.21238
4423,2016,Paris 1,Paris 6,1,48.8468,2.34488,48.851304,2.340246
4424,2016,Paris 1,Paris 8,2,48.8468,2.34488,48.946,2.36213
4425,2016,Paris 1,Paris Sciences et Lettres,2,48.8468,2.34488,48.85464,2.33785
4426,2016,Paris 1,"Paris, CNAM",2,48.8468,2.34488,48.867,2.35463
4427,2016,Paris 1,Poitiers,1,48.8468,2.34488,46.58596,0.34601
4428,2016,Paris 1,Rennes 1,1,48.8468,2.34488,48.11585,-1.67298
4429,2016,Paris 1,Rennes 2,1,48.8468,2.34488,48.12064,-1.70333
4430,2016,Paris 1,Toulouse 2,1,48.8468,2.34488,43.57954,1.40235
4431,2016,Paris 1,Universite Paris-Saclay (ComUE),2,48.8468,2.34488,48.70997,2.1531
4432,2016,Paris 1,Universite de Lorraine,1,48.8468,2.34488,48.6962,6.17634
4433,2016,Paris 10,Amiens,1,48.90245,2.21238,49.87584,2.26446
4434,2016,Paris 10,Caen,1,48.90245,2.21238,49.18884,-0.36382
4435,2016,Paris 10,"Cergy-Pontoise, Ecole superieure des sciences economiques et commerciales",1,48.90245,2.21238,49.03397,2.078427
4436,2016,Paris 10,Clermont-Ferrand 2,1,48.90245,2.21238,45.77056,3.08791
4437,2016,Paris 10,Lille 1,1,48.90245,2.21238,50.6314,3.07497
4438,2016,Paris 10,Lorient,1,48.90245,2.21238,47.74618,-3.39072
4439,2016,Paris 10,Lyon,1,48.90245,2.21238,48.57872,7.76465
4440,2016,Paris 10,Rennes 1,1,48.90245,2.21238,48.11585,-1.67298
4441,2016,Paris 10,Universite Paris-Saclay (ComUE),1,48.90245,2.21238,48.70997,2.1531
4442,2016,Paris 10,Universite de Lorraine,1,48.90245,2.21238,48.6962,6.17634
4443,2016,Paris 11,Aix-Marseille,1,48.70997,2.1531,43.2935,5.35781
4444,2016,Paris 11,Bordeaux,1,48.70997,2.1531,44.809966,-0.596578
4445,2016,Paris 11,Caen,1,48.70997,2.1531,49.18884,-0.36382
4446,2016,Paris 11,Lille 3,1,48.70997,2.1531,50.6314,3.07497
4447,2016,Paris 11,Montpellier,1,48.70997,2.1531,43.61583,3.87203
4448,2016,Paris 11,Paris 2,1,48.70997,2.1531,48.8468,2.34488
4449,2016,Paris 11,Paris 6,5,48.70997,2.1531,48.851304,2.340246
4450,2016,Paris 11,Paris Sciences et Lettres,1,48.70997,2.1531,48.85464,2.33785
4451,2016,Paris 11,Strasbourg,1,48.70997,2.1531,48.57872,7.76465
4452,2016,Paris 11,Universite Paris-Saclay (ComUE),14,48.70997,2.1531,48.70997,2.1531
4453,2016,Paris 12,Universite Paris-Saclay (ComUE),1,48.78852,2.4437,48.70997,2.1531
4454,2016,Paris 13,Paris 10,1,48.95793,2.34071,48.90245,2.21238
4455,2016,Paris 2,Aix-Marseille,1,48.8468,2.34488,43.2935,5.35781
4456,2016,Paris 2,Dijon,1,48.8468,2.34488,47.31274,5.06637
4457,2016,Paris 2,Paris Est,1,48.8468,2.34488,48.83915,2.58747
4458,2016,Paris 2,Rouen,1,48.8468,2.34488,49.4583,1.06895
4459,2016,Paris 2,Toulouse 1,1,48.8468,2.34488,43.60656,1.43712
4460,2016,Paris 2,Universite Paris-Saclay (ComUE),1,48.8468,2.34488,48.70997,2.1531
4461,2016,Paris 3,Montpellier,1,48.8489,2.34313,43.61583,3.87203
4462,2016,Paris 3,Paris 1,1,48.8489,2.34313,48.8468,2.34488
4463,2016,Paris 3,Paris 10,1,48.8489,2.34313,48.90245,2.21238
4464,2016,Paris 3,Paris 8,2,48.8489,2.34313,48.946,2.36213
4465,2016,Paris 4,Aix-Marseille,2,48.851304,2.340246,43.2935,5.35781
4466,2016,Paris 4,Amiens,3,48.851304,2.340246,49.87584,2.26446
4467,2016,Paris 4,Angers,1,48.851304,2.340246,47.478,-0.548273
4468,2016,Paris 4,Brest,1,48.851304,2.340246,48.39803,-4.5077
4469,2016,Paris 4,Caen,1,48.851304,2.340246,49.18884,-0.36382
4470,2016,Paris 4,Lyon,1,48.851304,2.340246,48.57872,7.76465
4471,2016,Paris 4,Paris Est,2,48.851304,2.340246,48.83915,2.58747
4472,2016,Paris 4,Rennes 2,1,48.851304,2.340246,48.12064,-1.70333
4473,2016,Paris 4,Rouen,1,48.851304,2.340246,49.4583,1.06895
4474,2016,Paris 4,Toulouse 2,2,48.851304,2.340246,43.57954,1.40235
4475,2016,Paris 4,Universite Paris-Saclay (ComUE),2,48.851304,2.340246,48.70997,2.1531
