"Universite2","Universite1","Nom","Annee1","Annee2","Lat1","Long1","Lat2","Long2"
"Nantes","Clermont-Ferrand 2","Marc Anton",1993,2015,45.77056,3.08791,47.2097,-1.55587
"Nantes","Paris 13","Christelle Roy",2008,2009,48.95793,2.34071,47.2097,-1.55587
"Nantes","Nancy 2","Laurent Jalabert",2006,2016,48.6962,6.17634,47.2097,-1.55587
"Nantes","Paris 7","Beatrice Daille",1994,2010,48.851906,2.340105,47.2097,-1.55587
"Nantes","Pau","Pierre Masson",2014,2011,43.31372,-0.36509,47.2097,-1.55587
"Nantes","Paris 4","Paulu Colombani",1992,2006,48.851304,2.340246,47.2097,-1.55587
"Nantes","Palaiseau, Ecole polytechnique","Thierry Gousset",1995,2012,48.71317,2.21022,47.2097,-1.55587
"Nantes","Paris 6","Gerson Sunye",1999,2018,48.851304,2.340246,47.2097,-1.55587
"Nantes","Paris 1","Michel Moisan",1996,1994,48.8468,2.34488,47.2097,-1.55587
"Nantes","Paris 4","Claude Markovits",1987,2012,48.851304,2.340246,47.2097,-1.55587
"Nantes","Paris 1","Chantal Carpentier",1991,1999,48.8468,2.34488,47.2097,-1.55587
"Nantes","Brest","Jean-Pierre Corlay",1993,1997,48.39803,-4.5077,47.2097,-1.55587
"Nantes","Lille 1","Christine Margetic",1994,2013,50.6314,3.07497,47.2097,-1.55587
"Nantes","Aix-Marseille 2","Thierry Besson",1990,2000,43.2935,5.35781,47.2097,-1.55587
"Nantes","Toulouse 3","Manuel Bardies",1991,2008,43.56287,1.46597,47.2097,-1.55587
"Nantes","Dijon","Olivier Gauthier",2001,2013,47.31274,5.06637,47.2097,-1.55587
"Nantes","Mulhouse","Patrick Guerin",1987,2012,47.7323,7.31485,47.2097,-1.55587
"Nantes","Universite Stendhal (Grenoble)","Christian Robin",2002,2000,45.19159,5.76726,47.2097,-1.55587
"Nantes","La Rochelle","Ouali Amiri",1998,2018,46.14774,-1.15504,47.2097,-1.55587
"Nantes","Paris 11","Denis Baron",1985,1985,48.70997,2.1531,47.2097,-1.55587
"Nantes","Universite Louis Pasteur (Strasbourg)","Jacques Aubry",1985,1986,48.57872,7.76465,47.2097,-1.55587
"Nantes","Aix-Marseille 2","Thierry Sauvage",1997,2013,43.2935,5.35781,47.2097,-1.55587
"Nantes","Paris 5","Michel Malherbe",1987,1991,48.851906,2.340105,47.2097,-1.55587
"Nantes","Paris, INALCO","Walter Zidaric",1996,2015,48.8274,2.37608,47.2097,-1.55587
"Nantes","Paris 4","Guy Saupin",1992,2004,48.851304,2.340246,47.2097,-1.55587
"Nantes","Montpellier 1","Jean-Michel Robert",1996,2000,43.61583,3.87203,47.2097,-1.55587
"Nantes","Paris 11","Jocelyne Caillon",1990,1993,48.70997,2.1531,47.2097,-1.55587
"Nantes","La Rochelle","Anne Philippe",2016,2012,46.14774,-1.15504,47.2097,-1.55587
"Nantes","Paris 5","Eric Dailly",1997,2018,48.851906,2.340105,47.2097,-1.55587
"Nantes","Paris 4","Jean Garapon",1986,2005,48.851304,2.340246,47.2097,-1.55587
"Nantes","La Rochelle","Laurent Barille",1995,2009,46.14774,-1.15504,47.2097,-1.55587
"Nantes","Paris 8","Yves Corson",1991,1998,48.946,2.36213,47.2097,-1.55587
"Nantes","Brest","Martin Ndende",1990,2012,48.39803,-4.5077,47.2097,-1.55587
"Nantes","Paris 4","Werner Wogerbauer",1993,2018,48.851304,2.340246,47.2097,-1.55587
"Nantes","Paris 11","Pierre Allain",2012,1990,48.70997,2.1531,47.2097,-1.55587
"Nantes","Palaiseau, Ecole polytechnique","Francois Rousseau",2004,2018,48.71317,2.21022,47.2097,-1.55587
"Nantes","Paris 6","Francois Andre",1990,1998,48.851304,2.340246,47.2097,-1.55587
"Nantes","Poitiers","Jean-Pierre Brechet",1987,2005,46.58596,0.34601,47.2097,-1.55587
"Nantes","Paris 3","Jean-Marie Lassus",1992,2012,48.8489,2.34313,47.2097,-1.55587
"Nantes","Paris 4","Jean-Luc Sarrazin",1998,2003,48.851304,2.340246,47.2097,-1.55587
"Nantes","Poitiers","Martine Herzog-Evans",1994,2004,46.58596,0.34601,47.2097,-1.55587
"Nantes","Nice","Jean-Marc Ferrandi",1994,2009,43.71693,7.26664,47.2097,-1.55587
"Nantes","Toulouse, INPT","Abdellah Arhaliass",1994,2005,43.56287,1.46597,47.2097,-1.55587
"Nantes","Paris 4","Francoise Rubellin",1986,2011,48.851304,2.340246,47.2097,-1.55587
"Nantes","Lyon, INSA","Abdul Hamid Soubra",1989,2012,45.783,4.87798,47.2097,-1.55587
"Nantes","Pau","Martine Long",1994,2017,43.31372,-0.36509,47.2097,-1.55587
"Nantes","Lille 1","Safwan el- Assad",1987,2009,50.6314,3.07497,47.2097,-1.55587
"Nantes","Toulouse 3","Luc Saulnier",1987,2015,43.56287,1.46597,47.2097,-1.55587
"Nantes","Paris 6","Frederic Boyer",1994,2007,48.851304,2.340246,47.2097,-1.55587
"Nantes","Nancy 1","Eric Mercier",1990,2002,48.6962,6.17634,47.2097,-1.55587
"Nantes","Paris 7","Christian Jacquemin",1991,1999,48.851906,2.340105,47.2097,-1.55587
"Nantes","Nancy 1","PATRICE LOPEZ",1990,1989,48.6962,6.17634,47.2097,-1.55587
"Nantes","Dijon","Bernard Colas",1990,1999,47.31274,5.06637,47.2097,-1.55587
"Nantes","Paris 4","Robert Muller",1995,2004,48.851304,2.340246,47.2097,-1.55587
"Nantes","Montpellier 1","Eric Mondielli",1990,2012,43.61583,3.87203,47.2097,-1.55587
"Nantes","Aix-Marseille 2","Valerie David-Melon",1993,1993,43.2935,5.35781,47.2097,-1.55587
"Nantes","Paris 10","Fabien Tripier",2000,2012,48.90245,2.21238,47.2097,-1.55587
"Nantes","Paris 10","Yannick Martin",2001,1990,48.90245,2.21238,47.2097,-1.55587
"Nantes","Paris 11","Alain Reynaud",1991,1994,48.70997,2.1531,47.2097,-1.55587
"Nantes","Toulouse 3","Philippe Lamarre",1992,2014,43.56287,1.46597,47.2097,-1.55587
"Nantes","Saint-Etienne","Anne Courouce-Malblanc",1997,2015,45.42472,4.39264,47.2097,-1.55587
"Nantes","Universite de Marne-la-Vallee","Emmanuel Fritsch",1997,2006,48.6962,6.17634,47.2097,-1.55587
"Nantes","Saint-Etienne","Frederic Dubois",1994,2000,45.42472,4.39264,47.2097,-1.55587
"Nantes","Paris 4","John Kessler",1995,2006,48.851304,2.340246,47.2097,-1.55587
"Nantes","Paris 11","Claude Guyot",1985,1988,48.70997,2.1531,47.2097,-1.55587
"Nantes","Paris 4","Philippe Forest",1991,2008,48.851304,2.340246,47.2097,-1.55587
"Nantes","Dijon","Alain Jean",1989,1986,47.31274,5.06637,47.2097,-1.55587
"Nantes","Poitiers","Catherine Collin",2001,2016,46.58596,0.34601,47.2097,-1.55587
"Nantes","Lille 2","Christophe Blanquart",2003,2014,50.6314,3.07497,47.2097,-1.55587
"Nantes","Amiens","PATRICK PELTIER",1994,1989,49.87584,2.26446,47.2097,-1.55587
"Nantes","Rennes 1","Fabrice Guillet",1995,2011,48.11585,-1.67298,47.2097,-1.55587
"Nantes","Paris 10","Veronique Guienne",1987,2009,48.90245,2.21238,47.2097,-1.55587
"Nantes","Palaiseau, Ecole polytechnique","Benoit Journe",1999,2016,48.71317,2.21022,47.2097,-1.55587
"Nantes","Paris 1","Patrick Feve",1994,2000,48.8468,2.34488,47.2097,-1.55587
"Nantes","Rennes 1","Mathieu Detchessahar",1997,2011,48.11585,-1.67298,47.2097,-1.55587
"Nantes","Paris 7","Frederic Lezot",2000,2016,48.851906,2.340105,47.2097,-1.55587
"Nantes","Paris 5","Yves Dutercq",1990,2007,48.851906,2.340105,47.2097,-1.55587
"Nantes","Aix-Marseille 1","Jean Arnaud",2005,1992,43.2935,5.35781,47.2097,-1.55587
"Nantes","Paris 9","Bertrand Venard",1992,2015,48.85464,2.33785,47.2097,-1.55587
"Nantes","Bordeaux 3","Frederic Hurlet",1995,2010,44.8015,-0.615058,47.2097,-1.55587
"Nantes","Paris 9","Albert David",1988,1991,48.85464,2.33785,47.2097,-1.55587
"Nantes","Paris 1","Natacha Coquery",1995,2015,48.8468,2.34488,47.2097,-1.55587
"Nantes","Paris 5","Vincent Jullien",2006,2015,48.851906,2.340105,47.2097,-1.55587
"Nantes","Vandoeuvre-les-Nancy, INPL","Alain Daniel",2006,1993,48.6962,6.17634,47.2097,-1.55587
"Nantes","Lorient","Pierre Allain",2012,1990,47.74618,-3.39072,47.2097,-1.55587
"Nantes","Lyon 1","Pierre Thomas",1998,1998,45.77962,4.86518,47.2097,-1.55587
"Nantes","Montpellier 1","Jean-Michel Faure",1997,1996,43.61583,3.87203,47.2097,-1.55587
"Nantes","Universite Louis Pasteur (Strasbourg)","Thierry Petit",1993,1991,48.57872,7.76465,47.2097,-1.55587
"Nantes","Aix-Marseille 2","Fabienne Rolling",1992,2010,43.2935,5.35781,47.2097,-1.55587
"Nantes","Toulouse 3","Jacques Saury",1990,2014,43.56287,1.46597,47.2097,-1.55587
"Nantes","Paris 1","Jean-Michel Vienne",1987,1999,48.8468,2.34488,47.2097,-1.55587
"Nantes","Clermont-Ferrand 2","Philippe Briand",1997,2014,45.77056,3.08791,47.2097,-1.55587
"Nantes","Lyon 1","Agnes Granier",1992,2000,45.77962,4.86518,47.2097,-1.55587
"Nantes","Paris 1","Serge Cassen",1986,2001,48.8468,2.34488,47.2097,-1.55587
"Nantes, Ecole des Mines","Nantes","Albert Subrenat",1999,2013,47.2097,-1.55587,48.7132,2.19972
"Nantes, Ecole des Mines","Toulouse, INPT","Pascaline Pre-Goubelle",1997,2016,43.56287,1.46597,48.7132,2.19972
"Nantes, Ecole des Mines","Paris 7","Benoit Revenu",2000,2014,48.851906,2.340105,48.7132,2.19972
"Nantes, Ecole des Mines","Nantes","Ferid Haddad",1993,2014,47.2097,-1.55587,48.7132,2.19972
"Nantes, Ecole des Mines","Paris 6","Nicolas Beldiceanu",1988,2013,48.851304,2.340246,48.7132,2.19972
"Nantes, Ecole nationale veterinaire","Nantes","Alain Le Bail",1990,2017,47.2097,-1.55587,47.28764,-1.51939
"Nantes, Ecole nationale veterinaire","Nantes","Karl Rouger",2001,2016,47.2097,-1.55587,47.28764,-1.51939
"Nice","Aix-Marseille 2","Jean-Francois Renucci",1992,2000,43.2935,5.35781,43.71693,7.26664
"Nice","Paris 5","Abdelilah Wakkach",1998,2012,48.851906,2.340105,43.71693,7.26664
"Nice","Poitiers","Emmanuel Deval",2001,2013,46.58596,0.34601,43.71693,7.26664
"Nice","Poitiers","Jean-Michel Deveau",1991,2004,46.58596,0.34601,43.71693,7.26664
"Nice","Aix-Marseille 2","Olivier Boulat",1989,1994,43.2935,5.35781,43.71693,7.26664
"Nice","Strasbourg 3","Philippe Weckel",1989,1999,48.57872,7.76465,43.71693,7.26664
"Nice","Strasbourg 1","Michel Koenig",1990,1991,48.57872,7.76465,43.71693,7.26664
"Nice","Paris 4","Michel Cassac",1995,2005,48.851304,2.340246,43.71693,7.26664
"Nice","Saint-Etienne","Jean Gay",1988,1997,45.42472,4.39264,43.71693,7.26664
"Nice","Paris 1","Jacques Domenech",1987,2005,48.8468,2.34488,43.71693,7.26664
"Nice","Aix-Marseille 3","Patrick Philip",1997,1991,43.2935,5.35781,43.71693,7.26664
"Nice","Toulouse 3","Patrick Rives",1993,2002,43.56287,1.46597,43.71693,7.26664
"Nice","Lyon","Loic Pottier",2018,2000,48.57872,7.76465,43.71693,7.26664
"Nice","Aix-Marseille 2","Antoine Ottavi",1990,1996,43.2935,5.35781,43.71693,7.26664
"Nice","Paris 6","Francoise Courboulex",1995,2013,48.851304,2.340246,43.71693,7.26664
"Nice","Bordeaux 1","Damien Bazin",2012,2012,44.809966,-0.596578,43.71693,7.26664
"Nice","Paris 6","Alain Pumir",1987,2001,48.851304,2.340246,43.71693,7.26664
"Nice","Montpellier 1","Eric Tournie",1996,2002,43.61583,3.87203,43.71693,7.26664
"Nice","Lyon 1","Dominique Vidal",1989,1996,45.77962,4.86518,43.71693,7.26664
"Nice","Nantes","Jean-Claude Lafon",1993,1993,47.2097,-1.55587,43.71693,7.26664
"Nice","Paris 1","Ali Benmakhlouf",1991,2010,48.8468,2.34488,43.71693,7.26664
"Nice","Lyon, INSA","Olivier Bernard",2006,2007,45.783,4.87798,43.71693,7.26664
"Nice","Paris 4","Nathalie Pistre",2007,2002,48.851304,2.340246,43.71693,7.26664
"Nice","Paris 1","Francois Martin",1985,1985,48.8468,2.34488,43.71693,7.26664
"Nice","Paris 6","Xavier Noblin",2004,2015,48.851304,2.340246,43.71693,7.26664
"Nice","Paris 4","Christophe Perrin",2012,1990,48.851304,2.340246,43.71693,7.26664
"Nice","Aix-Marseille 3","Jose da Silva",2004,1996,43.2935,5.35781,43.71693,7.26664
"Nice","Paris 11","Bruno Favery",1999,2013,48.70997,2.1531,43.71693,7.26664
"Nice","Aix-Marseille 2","Anne-Odile Hueber",1995,2009,43.2935,5.35781,43.71693,7.26664
"Nice","Lyon 1","PHILIPPE LACOUR",1990,1992,45.77962,4.86518,43.71693,7.26664
"Nice","Paris 11","Elisabet Dunach-Clinet",1985,1999,48.70997,2.1531,43.71693,7.26664
"Nice","Tours","Jean-Francois Garcia",2015,1997,47.38376,0.67367,43.71693,7.26664
"Nice","Paris 4","Jean-Francois Lavigne",2000,2009,48.851304,2.340246,43.71693,7.26664
"Nice","Aix-Marseille 3","Michel Quere",1986,2007,43.2935,5.35781,43.71693,7.26664
"Nice","Clermont-Ferrand 1","F. Lapalus",1990,1989,45.77056,3.08791,43.71693,7.26664
"Nice","Paris 6","Sylvain Rubenthaler",2002,2016,48.851304,2.340246,43.71693,7.26664
"Nice","Rennes 1","Jean-Luc Dugelay",1992,2001,48.11585,-1.67298,43.71693,7.26664
"Nice","Bordeaux 3","Xavier Huetz de Lemps",1994,2014,44.8015,-0.615058,43.71693,7.26664
"Nice","Toulouse 1","Michel Franco",2009,2006,43.60656,1.43712,43.71693,7.26664
"Nice","Aix-Marseille 1","Herve Guillard",2001,2006,43.2935,5.35781,43.71693,7.26664
"Nice","Paris 7","Tobias Scheer",1996,2003,48.851906,2.340105,43.71693,7.26664
"Nice","Paris 10","Pierre Marty",1996,1992,48.90245,2.21238,43.71693,7.26664
"Nice","Paris 5","Yves Charbit",1986,1990,48.851906,2.340105,43.71693,7.26664
"Nice","Toulouse 3","Eric Benoit",1988,1988,43.56287,1.46597,43.71693,7.26664
"Nice","Clermont-Ferrand 2","Nicolas Pasquier",2000,2013,45.77056,3.08791,43.71693,7.26664
"Nice","Aix-Marseille 3","Philippe Very",1989,2010,43.2935,5.35781,43.71693,7.26664
"Nice","Paris 1","Antoine-Jean Leonetti",1997,2006,48.8468,2.34488,43.71693,7.26664
"Nice","Paris 5","Philippe Robert",1994,1994,48.851906,2.340105,43.71693,7.26664
"Nice","Aix-Marseille 2","Philippe Gual",1997,2014,43.2935,5.35781,43.71693,7.26664
"Nice","Lille 2","Evelyne Bernard",1988,1988,50.6314,3.07497,43.71693,7.26664
"Nice","Aix-Marseille 2","Philippe Blanc",1992,1992,43.2935,5.35781,43.71693,7.26664
"Nice","Paris 4","Jean-Pierre Lozato-Giotart",1987,1993,48.851304,2.340246,43.71693,7.26664
"Nice","Paris 6","Bernard Mercier de Lepinay",1987,1999,48.851304,2.340246,43.71693,7.26664
"Nice","Toulouse 2","Veronique Vidal",1987,1997,43.57954,1.40235,43.71693,7.26664
"Nice","Paris 4","Carole Talon-Hugon",1991,2005,48.851304,2.340246,43.71693,7.26664
"Nice","Paris 11","Monique Teillaud",1991,2010,48.70997,2.1531,43.71693,7.26664
"Nice","Paris 10","Fabienne d' Arripe-Longueville",1998,2013,48.90245,2.21238,43.71693,7.26664
"Nice","Aix-Marseille 1","Andre Quaderi",2001,2013,43.2935,5.35781,43.71693,7.26664
"Nice","Nancy 2","Philippe Caron",1987,1989,48.6962,6.17634,43.71693,7.26664
"Nice","Paris 11","Gilles Martin",1985,1994,48.70997,2.1531,43.71693,7.26664
"Nice","Paris 1","Michel Bottin",2009,2008,48.8468,2.34488,43.71693,7.26664
"Nice","Universite Pierre Mendes France (Grenoble)","Christine Pina",1997,2013,45.19159,5.76726,43.71693,7.26664
"Nice","Paris 7","Borhane Errais",1992,1999,48.851906,2.340105,43.71693,7.26664
"Nice","Nancy 1","PHILIPPE LEGRAND",1989,1989,48.6962,6.17634,43.71693,7.26664
"Nice","Universite Louis Pasteur (Strasbourg)","Pierre Meyer",1985,1988,48.57872,7.76465,43.71693,7.26664
"Nice","Lille 2","EMMANUEL PETIT",1993,1991,50.6314,3.07497,43.71693,7.26664
"Nice","Paris 2","Christian Guyon",1986,1997,48.8468,2.34488,43.71693,7.26664
"Nice","Paris, Institut d'etudes politiques","Dominique Reynie",1994,2003,48.85412,2.32842,43.71693,7.26664
"Nice","Nantes","Veronique Braud",1994,2005,47.2097,-1.55587,43.71693,7.26664
"Nice","Paris 6","Franck Delaunay",2003,2006,48.851304,2.340246,43.71693,7.26664
"Nice","Aix-Marseille 1","Stephane Martin",2011,2015,43.2935,5.35781,43.71693,7.26664
"Nice","Toulouse 3","Bruno Cessac",1994,2014,43.56287,1.46597,43.71693,7.26664
"Nice","Aix-Marseille 3","Eric Molay",2001,2013,43.2935,5.35781,43.71693,7.26664
"Nice","Rouen","Said Bendahhou",1991,2011,49.4583,1.06895,43.71693,7.26664
"Nice","Universite Savoie Mont Blanc","Henri Zingle",1998,1999,45.56676,5.9175,43.71693,7.26664
"Nice","Nantes","Carlos Alberto Antunes Maciel",1994,1996,47.2097,-1.55587,43.71693,7.26664
"Nice","Paris 5","Xavier Latour",1998,2014,48.851906,2.340105,43.71693,7.26664
"Nice","Montpellier 3","Pascal Chevalier",2000,2008,43.63279,3.86924,43.71693,7.26664
"Nice","Universite Louis Pasteur (Strasbourg)","Philippe Gourbesville",1993,2014,48.57872,7.76465,43.71693,7.26664
"Nice","Paris 11","Jean-Louis Nahon",1985,1999,48.70997,2.1531,43.71693,7.26664
"Nice","Universite Louis Pasteur (Strasbourg)","Maximilian Furthauer",2000,2015,48.57872,7.76465,43.71693,7.26664
"Nice","Limoges","Olivier Barraud",2011,1989,45.8263,1.25917,43.71693,7.26664
"Nice","Paris 4","Michele Biraud",1987,2011,48.851304,2.340246,43.71693,7.26664
"Nice","Montpellier 1","Patrick Fenichel",1991,1988,43.61583,3.87203,43.71693,7.26664
"Nice","Toulouse 3","FRANCOIS POCHET",1992,1994,43.56287,1.46597,43.71693,7.26664
"Nice","Toulouse 3","Stephane Noselli",1992,2006,43.56287,1.46597,43.71693,7.26664
"Nice","Amiens","Catherine Thomas",2006,2006,49.87584,2.26446,43.71693,7.26664
"Nice","Universite Louis Pasteur (Strasbourg)","Jacques Blum",1986,2003,48.57872,7.76465,43.71693,7.26664
"Nice","Paris 6","Emmanuel Lemichez",1997,2005,48.851304,2.340246,43.71693,7.26664
"Nice","Paris 8","Norbert Hillaire",1995,2011,48.946,2.36213,43.71693,7.26664
"Nice","La Rochelle","Daniel Charles",2003,1997,46.14774,-1.15504,43.71693,7.26664
"Nice","Paris 3","Cesar Flores",1985,1986,48.8489,2.34313,43.71693,7.26664
"Nice","Paris 10","Martine Regert",1996,2015,48.90245,2.21238,43.71693,7.26664
"Nice","Montpellier 1","Patrick Fenichel",1991,1994,43.61583,3.87203,43.71693,7.26664
"Nice","Aix-Marseille 2","Rodolphe Garraffo",1989,1988,43.2935,5.35781,43.71693,7.26664
"Nice","Lyon 1","Olivier Chambon",1989,1994,45.77962,4.86518,43.71693,7.26664
"Nice","Paris 4","Sylvie Mellet",1987,2003,48.851304,2.340246,43.71693,7.26664
"Nice","Paris 5","Michel Oriol",1989,1993,48.851906,2.340105,43.71693,7.26664
"Nice","Paris 11","Yannick Baraud",1998,2013,48.70997,2.1531,43.71693,7.26664
"Nice","Clermont-Ferrand 2","Jose Antonio de Freitas Pacheco",1995,2008,45.77056,3.08791,43.71693,7.26664
"Nice","Lyon 1","Frederic Havet",1999,2011,45.77962,4.86518,43.71693,7.26664
"Nice","Paris 1","Philippe Jansen",1985,2005,48.8468,2.34488,43.71693,7.26664
"Nice","Paris 3","Margaret Llasera",1995,2007,48.8489,2.34313,43.71693,7.26664
"Nice","Rouen","Michele Trabucchi",2002,2016,49.4583,1.06895,43.71693,7.26664
"Nouvelle Caledonie","Paris 11","Saliou Bouraima-Madjebi",1986,2005,48.70997,2.1531,-22.26356,166.40405
"Nouvelle Caledonie","Bordeaux 3","Jean-Michel Lebigre",1990,2010,44.8015,-0.615058,-22.26356,166.40405
"Nouvelle Caledonie","Aix-Marseille 3","Eric Vidal",1998,2016,43.2935,5.35781,-22.26356,166.40405
"Nouvelle Caledonie","Aix-Marseille 2","Laurent Wantiez",1993,2016,43.2935,5.35781,-22.26356,166.40405
"Orleans","Paris 6","Frederic Gosselin",1997,2014,48.851304,2.340246,47.85065,1.93397
"Orleans","Nantes","Alexis Direr",2000,2015,47.2097,-1.55587,47.85065,1.93397
"Orleans","Tours","Sabine Carpin",1997,2013,47.38376,0.67367,47.85065,1.93397
"Orleans","Paris 4","Angel Iglesias Ovejeros",1987,2002,48.851304,2.340246,47.85065,1.93397
"Orleans","Paris 1","Jean-Patrice Boudet",1991,2014,48.8468,2.34488,47.85065,1.93397
"Orleans","Paris 8","Pierre Cadiot",1988,2007,48.946,2.36213,47.85065,1.93397
"Orleans","Paris 2","Frederique Coulee",1999,2011,48.8468,2.34488,47.85065,1.93397
"Orleans","Paris 2","Pierre Serrand",1996,2014,48.8468,2.34488,47.85065,1.93397
"Orleans","Paris 11","Michel Zinsmeister",1985,1997,48.70997,2.1531,47.85065,1.93397
"Orleans","Nancy 1","Philippe Morin",1994,2000,48.6962,6.17634,47.85065,1.93397
"Orleans","Paris 1","Pierre-Cyrille Hautcoeur",1994,2005,48.8468,2.34488,47.85065,1.93397
"Orleans","Toulouse 3","Steeve Herve Thany",2004,2018,43.56287,1.46597,47.85065,1.93397
"Orleans","Paris 6","Michael Deschamps",2001,2015,48.851304,2.340246,47.85065,1.93397
"Orleans","Toulouse 3","Pierre Rigaud",1994,1992,43.56287,1.46597,47.85065,1.93397
"Orleans","Paris 6","Jean-Michel Couvreur",1990,2010,48.851304,2.340246,47.85065,1.93397
"Orleans","Clermont-Ferrand 2","Hechmi Toumi",2002,2015,45.77056,3.08791,47.85065,1.93397
"Orleans","Paris 7","Gabriel Bergounioux",1994,2006,48.851906,2.340105,47.85065,1.93397
"Orleans","Paris 7","Guy Richard",1994,2010,48.851906,2.340105,47.85065,1.93397
"Orleans","Paris 10","Xavier Galiegue",1985,2003,48.90245,2.21238,47.85065,1.93397
"Orleans","Paris 1","Taoufik Rajhi",1993,2008,48.8468,2.34488,47.85065,1.93397
"Orleans","Paris 7","Yan Chen",1992,2012,48.851906,2.340105,47.85065,1.93397
"Orleans","Paris 1","Dominique Bessire",1993,2008,48.8468,2.34488,47.85065,1.93397
"Orleans","Angers","Jean-Marie Cormier",1993,2000,47.478,-0.548273,47.85065,1.93397
"Orleans","Aix-Marseille 2","Bertrand Castaing",1993,2009,43.2935,5.35781,47.85065,1.93397
"Orleans","Dijon","Celine Chatelin",2001,2016,47.31274,5.06637,47.85065,1.93397
"Orleans","Nantes","Franck Suzenet",1998,2016,47.2097,-1.55587,47.85065,1.93397
"Orleans","Dijon","Francois Beguin",1999,1999,47.31274,5.06637,47.85065,1.93397
"Orleans","Paris 2","Divina Frau-Meigs",1993,2005,48.8468,2.34488,47.85065,1.93397
"Orleans","Paris 4","Guillaume Giroir",1994,2009,48.851304,2.340246,47.85065,1.93397
"Orleans","Paris 9","Benoit Perthame",1987,1993,48.85464,2.33785,47.85065,1.93397
"Orleans","Nice","Bernard Dubreuil",1998,1999,43.71693,7.26664,47.85065,1.93397
"Orleans","Paris 6","Amer Chpoun",1988,2002,48.851304,2.340246,47.85065,1.93397
"Orleans","Universite Pierre Mendes France (Grenoble)","Stephane Onnee",1998,2011,45.19159,5.76726,47.85065,1.93397
"Orleans","Paris 11","Jean-Claude Bassano",1986,1991,48.70997,2.1531,47.85065,1.93397
"Orleans","Paris 11","Caroline West",2005,2014,48.70997,2.1531,47.85065,1.93397
"Orleans","Paris 2","Emmanuelle Jouannet",1993,2006,48.8468,2.34488,47.85065,1.93397
"Orleans","Paris 9","Jean-Marc Siroen",1985,1995,48.85464,2.33785,47.85065,1.93397
"Orleans","Paris 5","Pascal Higelin",1988,2005,48.851906,2.340105,47.85065,1.93397
"Orleans","Paris 2","Patrice Hoang",2000,2010,48.8468,2.34488,47.85065,1.93397
"Orleans","Vandoeuvre-les-Nancy, INPL","Claire Ramboz",1988,2010,48.6962,6.17634,47.85065,1.93397
"Orleans","Paris 2","Denis Baranger",1996,2006,48.8468,2.34488,47.85065,1.93397
"Orleans","Paris 4","Sophie Cornu",2002,2009,48.851304,2.340246,47.85065,1.93397
"Orleans","Paris 10","Anne Lavigne",1990,1999,48.90245,2.21238,47.85065,1.93397
"Orleans","Tours","Pierre Vieyres",1990,2003,47.38376,0.67367,47.85065,1.93397
"Orleans","Paris, Museum national d'histoire naturelle","Christophe Bouget",2004,2018,48.84202,2.35616,47.85065,1.93397
"Orleans","Paris 4","Jean-Marc Zaninetti",1997,2014,48.851304,2.340246,47.85065,1.93397
"Orleans","Nantes","Fabrice Muller",2000,2008,47.2097,-1.55587,47.85065,1.93397
"Orleans","Paris 11","Marguerite Zani",2000,2018,48.70997,2.1531,47.85065,1.93397
"Orleans","Paris 10","Jean Garrigues",1993,2008,48.90245,2.21238,47.85065,1.93397
"Orleans","Montpellier 3","Pascal Bonnet",2005,2015,43.63279,3.86924,47.85065,1.93397
"Orleans","Paris 6","Brahim Sarh",1990,2001,48.851304,2.340246,47.85065,1.93397
"Orleans","Caen","Mathieu Allix",2004,2016,49.18884,-0.36382,47.85065,1.93397
"Palaiseau, Ecole polytechnique","Paris 11","Pierre Plateau",1985,2000,48.70997,2.1531,48.71317,2.21022
"Palaiseau, Ecole polytechnique","Paris 11","Antonello De Martino",1985,2011,48.70997,2.1531,48.71317,2.21022
"Palaiseau, Ecole polytechnique","Nancy 1","Benoit Boulanger",1989,2011,48.6962,6.17634,48.71317,2.21022
"Palaiseau, Ecole polytechnique","Paris 11","Antoine Rousseau",2005,2013,48.70997,2.1531,48.71317,2.21022
"Palaiseau, Ecole polytechnique","Lyon 1","Jean-Baptiste Faure",1986,2009,45.77962,4.86518,48.71317,2.21022
"Palaiseau, Ecole polytechnique","Montpellier","Quoc Son Nguyen",2019,2008,43.61583,3.87203,48.71317,2.21022
"Palaiseau, Ecole polytechnique","Paris 6","Jean-Philippe Duvel",1989,2007,48.851304,2.340246,48.71317,2.21022
"Palaiseau, Ecole polytechnique","Paris 6","Audrey Auffrant",2002,2015,48.851304,2.340246,48.71317,2.21022
"Palaiseau, Ecole polytechnique","Rennes 1","Alain Trannoy",1986,2000,48.11585,-1.67298,48.71317,2.21022
"Palaiseau, Ecole polytechnique","Paris 6","Tahar Amari",1988,2011,48.851304,2.340246,48.71317,2.21022
"Palaiseau, Ecole polytechnique","Paris 6","Gilles Frison",2000,2014,48.851304,2.340246,48.71317,2.21022
"Palaiseau, Ecole polytechnique","Paris 6","Manuel Joffre",1989,2011,48.851304,2.340246,48.71317,2.21022
"Palaiseau, Ecole polytechnique","Paris 6","Marc Hayoun",1990,2010,48.851304,2.340246,48.71317,2.21022
"Palaiseau, Ecole polytechnique","Paris 10","Guy Deniau",2000,2011,48.90245,2.21238,48.71317,2.21022
"Palaiseau, Ecole polytechnique","Paris 11","Anne de Bouard",1992,2015,48.70997,2.1531,48.71317,2.21022
